id,sentence,difficulty
1003.0,"Le comte de P *** était absent * Les combats que j'avais livrés longtemps à mon propre caractère, l'impatience que j'éprouvais de n'avoir pu le surmonter, mon incertitude sur le succès de ma tentative, jetèrent dans ma lettre une agitation qui ressemblait fort à l'amour.",C2
1004.0,"Candide, plus ému encore de compassion que d'horreur, donna à cet épouvantable gueux les deux florins qu'il avait reçus de son honnête anabaptiste Jacques.",C1
1005.0,On réinvente le dimanche dans une perspective laïque.,C1
1006.0,Moi je m'appelle Lien.,A1
1007.0,"Votre place, aujourd'hui, là, voyons, entre nous, vous a coûté combien ?",A2
1008.0,Je m'entends à peine penser !,A2
1009.0,Comment tu parles de ton père ?,A2
1010.0,Des chorales chantent sur le parvis rappelant que cette fête est à l'origine une fête religieuse,B2
1011.0,Je mange souvent une salade ou un sandwich dans mon bureau.,A1
1012.0,"Le lendemain, en se promenant, il rencontra un gueux tout couvert de pustules, les yeux morts, le bout du nez rongé, la bouche de travers, les dents noires, et parlant de la gorge, tourmenté d'une toux violente et crachant une dent à chaque effort.",C1
1013.0,"Longtemps, la France a répondu non.",B1
1014.0,"Depuis 1975 l'établissement public a protégé quoi, à peu près 10% du linéaire côtier du béton.",C1
1015.0,"Pour le mariage mixte, le choc culturel est presque certain.",B2
1016.0,"Lorsqu'une culture est assimilée par une autre, la langue menacée subit un processus qui passe généralement par trois étapes.",C1
1017.0,"Pourtant, beaucoup de filles s'estiment bonnes en maths , mais n'ont jamais envisagé d'y faire carrière ; un premier indice expliquant peut-être le faible nombre de femmes en mathématiques.",B2
1018.0,Est-ce que le professeur Omar est libre ?,A1
1019.0,"Les préférences se tournèrent alors plutôt vers l'automobile, qui permettait de transporter plusieurs personnes protégées de la pluie, du vent et de la saleté.",B2
1020.0,"La gorge ronde des mannequins gonflait l'étoffe, les hanches fortes exagéraient la finesse de la taille, la tête absente était remplacée par une grande étiquette, piquée avec une épingle dans le molleton rouge du col ; tandis que les glaces, aux deux côtés de la vitrine, par un jeu calculé, les reflétaient et les multipliaient sans fin, peuplaient la rue de ces belles femmes à vendre, et qui portaient des prix en gros chiffres, à la place des têtes.",C2
1021.0,"Du surgelé, du réchauffé, du périmé et pire encore : de l'industrialisé se faisant passer pour du traditionnel !",B2
1022.0,"Rencontrant dans mon cours de biologie une notion complexe, je descendis pour aller demander à mon père d'éclairer ma lanterne.",C2
1023.0,je me réveille tous les jpurs à 6 heures et quart.,A1
1024.0,L'idée de base en commande référencée vision consiste a considérer un système de vision comme un capteur particulier associé à une tâche et inséré dans une boucle de commande.,C1
1025.0,L'objectif de ce type de voyage est d'être actif et non pas un touriste passif qui visite sans vraiment découvrir la vie et les habitudes locales.,B1
1026.0,Les hommes sont dépeints comme des amants incroyables et insatiables au lit.,C1
1027.0,Les vélos furent remplacés par les vélomoteurs et des motocyclettes plus commodes et moins chères que les automobiles.,B2
1028.0,"Quand elle s'amusait dans la conversation, ses yeux se tournaient naturellement vers moi.",C2
1029.0,"Si sept millions de citadins rêvent de refaire leur vie aux champs, tous ne passent pourtant pas à l'acte.",C1
1030.0,"Mes paroles amères furent considérées comme des preuves d'une Âme haineuse, mes plaisanteries comme des attentats contre tout ce qu'il y avait de plus respectable.",C2
1031.0,"Ils se réfugient au Wyoming tandis que les tribus indiennes, affamées et épuisées, se rendent.",C1
1032.0,Il fait un temps magnifique et nous avons des milliers de choses à faire !,A1
1033.0,Les micro-changements apportés par ce type d'union sont capables d'annoncer de profonds changements sociaux.,B2
1034.0,"Et par rapport à toute cette frénésie, on a besoin de prendre du recul",A2
1035.0,"Les rythmes de vie, les coutumes vestimentaires, les manières d'habiter, bref toutes les normes mondialisées de la vie quotidiennes, même si elles peuvent être localement battues en brèche, ont une histoire enracinée dans l'Occident.",C1
1036.0,"Depuis quelques semaines, le gouvernement français tente de réformer le régime des retraites.",B2
1037.0,"La famille cultive un potager dans sa cour depuis plusieurs années, mais c'est la première fois qu'elle expérimente les semis intérieurs.",B2
1038.0,Il va beaucoup mieux depuis qu'il a changé de travail.,A2
1039.0,J'ai promis de dire la vérité au juge.,A2
1040.0,"Aussi, la journée du 16 octobre est-elle centrée sur une ""alliance internationale contre la faim"", qui devrait, espère la FAO, jouer un rôle de catalyseur, en mettant en commun les forces de chacun : producteurs d'aliments, consommateurs, organisations internationales, industries agroalimentaires, scientifiques, bailleurs de fonds, groupes religieux et organisations non gouvernementales.",C1
1041.0,"Hé bien, il faut remonter en 1534 pour en trouver l'origine quand le navigateur Jacques Cartier découvre le Québec",C1
1042.0,"Richard Castelli Les machines robots ou non remplacent déjà beaucoup d'humains, mais on a oublié que c'étaient eux qui effectuaient ces travaux auparavant.",B2
1043.0,Je vous demanderai de tout lui montrer et de le seconder cette semaine.,B1
1044.0,"Pour chaque histoire, j'écoute l'audio et dans le même moment j'écris ce que je comprends.",B1
1045.0,"D'autres, comme le Front de Libération des Animaux (Animal Liberation Front), considèrent la chose du point de vue animal et soutiennent que les animaux ne doivent pas être considérés comme des 'ressources renouvelables' assujetties à l'exploitation humaine.",C1
1046.0,"Nous passions les grandes vacances à Valras, dans le sud de la France",A2
1047.0,"Pour aller à la mairie, s'il vous plaît ?",A1
1048.0,"Dans le ciel, les mouettes tournoyaient et s'interpellaient bruyamment, leurs cris se mêlaient au vrombissement des bateaux à moteur qui sillonnaient l'archipel.",C2
1049.0,"Une fille super, quoi ! J'ai tout de suite eu envie de devenir son ami.",A2
1050.0,"D'une part, la hausse des agressions sexuelles contre les adolescentes, à l'intérieur même des établissements.",C1
1051.0,Ces nouvelles tensions interviennent après une journée de répression meurtrière dimanche avec au moins 18 manifestants tué.,B2
1052.0,Alors se modifièrent rapidement les règles sévères qu'elle m'avait prescrites.,C2
1053.0,"La région qui avait déjà été touchée par un ouragan, du nom d'Eta, c'était il y a deux semaines",A2
1054.0,"Selon une récente enquête réalisée par Ipsos, 84% d'entre eux jugent important, voire primordial, pour la vie familiale, associative, culturelle ou religieuse que le dimanche reste le jour de repos commun à la plupart des salariés.",C2
1055.0,"Si cette dernière innovation voyait le jour, une de ses applications serait tout aussi impressionnante et inquiétante.",B2
1056.0,"Une des sources majeures des gaz à effet de serre dans le monde étant la production d'électricité d'origine fossile, il est donc normal de s'atteler à l'immense tâche de décarboner nos productions.",C1
1057.0,"Ce dernier lui décrit sa patrie dans les contrées du sud, il lui parle des coutumes, des traditions de son peuple.",B2
1058.0,"Telle est du moins la représentation métaphorique qu'on s'en fait dans la culture populaire afghane, entre soeurs, copines ou voisines, à l'abri des oreilles masculines indiscrètes.",C1
1059.0,"Ils sont tolérants et compréhensifs, à condition que les enfants réussissent leurs études.",B2
1060.0,"Nous voulûmes donner suite à sa requête, mais nous dûmes nous résoudre et nous nous tûmes sur les tenants et aboutissants.",C2
1061.0,"Son pelage était celui d'un loup, avec une dominante grise nettement marquée, mais des reflets rouges insaisissables, furtifs comme des ombres, couraient par instants dans sa fourrure, la faisant paraître tantôt grise, tantôt - trop fugacement pour que l'impression demeure - d'une belle couleur fauve.",C2
1062.0,C'est même la première fois que nous voyons deux ouragans majeurs se produire au mois de novembre,A2
1063.0,"Grégoire est nul à l'école, tellement nul qu'à treize ans il est toujours en sixième.",A2
1064.0,La caravane traversait lentement les dunes orangées comme le soleil déclinait lentemement pour enfin disparaître et laisser place au froid glacial et à l'obscurité la plus totale et terrifiante.,C1
1065.0,Nous comprenons qu'une partie du personnel soit mécontente et méfiante mais nous prendrons toutes les mesures pour éviter que cela nuise au personnel et à notre image de marque.,B2
1066.0,Quelqu'un a essayé de brûler la maison et on ignore qui et pourquoi.,B1
1067.0,Elle obligeait à effectuer des interventions mécaniques fréquentes.,B2
1068.0,J'accepterais ce poste à condition qu'il soit basé à Zurich.,B1
1069.0,"Bref : réfléchir à l'utilisation que vous allez en avoir et non pas en fonction du prix, même mini !",A2
1070.0,"C'est son péché mignon ça, boire un bon verre de vin blanc",B1
1071.0,Elle n'aime pas les gens que je fréquente.,A2
1072.0,C'est quoi le plat du jour s'il vous plaît ?,A1
1073.0,"Salut! Je suis espagnole, et toi?",A1
1074.0,"Au niveau national, la part de patients en réanimation parmi tous ceux qui sont hospitalisés a augmenté ces dernières semaines.",C1
1075.0,"Honte de devoir leur amour à ma beauté, mon écoeurante beauté qui fait battre les paupières des chéries, ma méprisable beauté dont elles me cassent les oreilles depuis mes seize ans.",C1
1076.0,"Longtemps, il fut une journée remplie d'obligations sociales.",C1
1077.0,"Il s'agit d'un processus volontaire et tourné vers l'avenir, qui permet aux deux parties de trouver une issue, leur issue.",B1
1078.0,"Les bruits de klaxon viennent entrecouper les mots des militantes qui s'expriment, un micro dans leurs mains endolories par le froid matinal.",C1
1079.0,"Deuxièmement, il y a souvent la crainte, lorsqu'on n'est pas sur les réseaux sociaux, de ""louper quelque chose"".",B1
1080.0,Je me précipite sur celle terre qui devrait s'entrouvrir pour m'engloutir à jamais ; je pose ma tête sur la pierre froide qui devrait calmer la fièvre ardente qui me dévore.,C2
1081.0,"En musique, l'épanadiplose est une ressource d'effets mélodiques des comptines.",C2
1082.0,On a eu aucune nouvelle de cette personne depuis le 15 août.,B1
1083.0,Les habitants du monde entier sont invités à une assemblée extraordinaire à Nossiop pour réfléchir aux applications de cette nouvelle technologie et à ses conséquences pour l'humanité.,B1
1084.0,"Alors dans ce texte, vous avez attendu plusieurs expressions idiomatiques.",C2
1085.0,"Les premiers jours, nous ne lui avons rien dit et elle n'a parlé à personne.",A2
1086.0,"Jusqu'à la mi-novembre, en fonction de la météo, notamment, et moyennant 150 euros par personne et par nuit, les visiteurs pourront s'offrir l'un des vingt ""hébergements en immersion"" que met en place l'établissement.",C1
1087.0,Je ne suis qu'un bon soldat timide.,B1
1088.0,"C'est le constat d'un institut de recherche en Californie qui tient compte pour son calcul de la pression exercée par les humains sur les ressources naturelles, ainsi que de la capacité de la Terre à se régénérer.",A2
1089.0,Tu me fais plaisir !,A1
1090.0,Cet amour-propre était en tiers entre Ellénore et moi.,C2
1091.0,"Le travail d'Alain Reynaud sur la Chine des Zhou orientaux, où l'on comprend que l'unification du monde des Han découle de la configuration géographique des principautés et de leur situation dans l'ensemble des sociétés de l'Eurasie orientale, peut être considéré comme la première oeuvre de cette géohistoire postbraudélienne.",C2
1092.0,"Si elle avait étudié davantage, elle aurait pu réussir l'examen.",B2
1093.0,"Raconter tout serait impossible, car il faudrait alors un volume au moins par journée, pour énumérer les multitudes d'incidents insignifiants qui emplissent notre existence.",C1
1094.0,"Ici, tout est mêlé et accéléré , souligne la sociologue.",C1
1095.0,La majorité des Français fête Pâques et considère cette date comme une occasion de se retrouver en famille pour partager un bon repas,B1
1096.0,"Ce dragon était le vieux serpent, le roi.",A2
1097.0,"Ainsi, ils gagnent en effcacité et l'employeur en profte.",B2
1098.0,"Que le vulgaire croie à des comètes extraordinaires qui traversent l'espace, ou à l'existence de monstres antédiluviens qui peuplent l'intérieur du globe, passe encore, mais ni l'astronome, ni le géologue n'admettent de telles chimères.",C2
